Parcel,Year,Land_Assessment,Improvement_Assessment,Total_Assessment
70824411139,2019,101500,258900,360400
60903210049,2019,19200,100800,120000
70919209027,2019,75000,281100,356100
60811116678,2019,18800,223100,241900
80936103061,2019,13800,92300,106100
71010120154,2019,76600,171500,248100
81032302086,2019,38600,142300,180900
71003318047,2019,62500,147000,209500
81031302144,2019,50300,41800,92100
70932417079,2019,54100,134700,188800
70926405056,2019,80600,172800,253400
71011401032,2019,78300,284000,362300
81032307044,2019,43200,172900,216100
70913209370,2019,74200,163200,237400
71006115101,2019,34700,240300,275000
80925117859,2019,800,1200,2000
71001332065,2019,48500,206100,254600
70820111163,2019,100,0,100
71004303162,2019,58500,151700,210200
70912420042,2019,9000,91300,100300
70913109322,2019,89200,176800,266000
70918211164,2019,99300,192200,291500
71006113395,2019,51500,152900,204400
60801234331,2019,15000,145500,160500
71010316018,2019,63500,197800,261300
70913353200,2019,68500,301400,369900
71004310084,2019,54100,150700,204800
70923164217,2019,44900,218500,263400
70823403145,2019,36600,225100,261700
81028118348,2019,8400,90900,99300
80924438701,2019,400,1600,2000
71010108233,2019,56000,219900,275900
71016119060,2019,61700,143400,205100
70914413102,2019,0,0,0
70828414056,2019,0,0,0
81032301088,2019,24300,161000,185300
70923144277,2019,8000,7000,15000
71011223105,2019,18500,173000,191500
81030304216,2019,68500,147300,215800
70835124094,2019,500,1500,2000
70929220039,2019,88300,157100,245400
70932107084,2019,145900,271900,417800
71006406162,2019,68000,340500,408500
71009403024,2019,61500,79400,140900
70823310027,2019,10900,140400,151300
70921421073,2019,106800,377700,484500
70928217029,2019,95000,249500,344500
70834308558,2019,27900,327100,355000
71005324159,2019,109100,224400,333500
70813106121,2019,99700,174100,273800
80936105067,2019,13800,94300,108100
71010201110,2019,57800,177200,235000
70813402420,2019,280800,520900,801700
81034202044,2019,68000,220400,288400
71009410037,2019,65300,100000,165300
71002107144,2019,9500,147700,157200
81021301304,2019,57800,144400,202200
80924440029,2019,10600,196700,207300
71008108930,2019,1100,8900,10000
71014115028,2019,24000,117000,141000
70929419385,2019,142000,423000,565000
70921417072,2019,151400,320100,471500
71003203082,2019,53100,152000,205100
60906207209,2019,62000,135700,197700
70822402081,2019,612000,830200,1442200
60901201173,2019,61500,170300,231800
60804204018,2019,71000,354000,425000
70913311050,2019,133200,221600,354800
71005105111,2019,39500,103400,142900
80936101031,2019,13800,93100,106900
71002309089,2019,10300,0,10300
71005338027,2019,102800,218300,321100
71011116095,2019,66600,286600,353200
71021213188,2019,60000,126100,186100
71006417151,2019,48500,165800,214300
71009400856,2019,1283000,469000,1752000
80925416201,2019,61600,153000,214600
71009224107,2019,344500,2169500,2514000
60801119244,2019,66700,153200,219900
70932105103,2019,81400,135900,217300
71011124212,2019,55100,213600,268700
70932409117,2019,79800,235700,315500
70923145225,2019,8000,7000,15000
60802420096,2019,13100,132700,145800
80925408018,2019,52900,130100,183000
70835117031,2019,12400,108200,120600
71005215019,2019,47100,134600,181700
71005214102,2019,47100,89200,136300
81014303177,2019,32800,176700,209500
70922113091,2019,429000,3582000,4011000
70923144326,2019,8000,7000,15000
70836103097,2019,77100,155100,232200
70821406133,2019,90900,309800,400700
70923145283,2019,8000,7000,15000
80936210030,2019,63400,142100,205500
81027403013,2019,39500,0,39500
60801302071,2019,72800,156100,228900
70935113046,2019,44000,450000,494000
80925408224,2019,59900,132100,192000
70816313137,2019,141000,0,141000
60802312160,2019,98100,204800,302900
70920218596,2019,400,14600,15000
60801416088,2019,71600,185300,256900
81034110099,2019,0,0,0
60801407079,2019,82800,216900,299700
71005315223,2019,68000,197600,265600
81034403056,2019,57800,174900,232700
70833209020,2019,109900,248900,358800
70922231124,2019,151400,578600,730000
70835304125,2019,78600,256400,335000
71007205034,2019,66300,151800,218100
81034414037,2019,66700,182300,249000
60812325260,2019,18900,195400,214300
70931402097,2019,115500,227900,343400
70919225099,2019,101300,157300,258600
71030204160,2019,82200,154700,236900
70924220274,2019,0,10000,10000
70836213739,2019,11600,126200,137800
70931204120,2019,74800,140500,215300
71003105171,2019,53100,159300,212400
70912449034,2019,9000,105900,114900
70928103145,2019,91900,306700,398600
70823401066,2019,43300,177500,220800
70932210134,2019,22600,86400,109000
80924404033,2019,7100,118100,125200
70914425090,2019,0,0,0
81028119487,2019,10800,95700,106500
60904111220,2019,87000,224300,311300
70926201389,2019,105000,177500,282500
70913426049,2019,489800,160900,650700
70928105365,2019,108400,272900,381300
70931402089,2019,117200,227800,345000
80925116075,2019,13500,260700,274200
71006302229,2019,69200,194500,263700
71012220077,2019,19300,158700,178000
70826313200,2019,69200,251900,321100
60803106223,2019,103200,210800,314000
70918225181,2019,22700,125400,148100
60802405105,2019,67500,166600,234100
60812324098,2019,28800,177100,205900
71007223325,2019,85000,359900,444900
71007228268,2019,67000,215000,282000
70931411220,2019,90400,151600,242000
71035206195,2019,67700,180200,247900
80936414062,2019,72500,166600,239100
70833411138,2019,46200,217800,264000
71001320268,2019,66800,177700,244500
60811418149,2019,75600,178300,253900
70928102452,2019,100700,419200,519900
70820106130,2019,100,0,100
70932209153,2019,20800,119000,139800
70922409028,2019,149400,369800,519200
70823102143,2019,80200,324800,405000
71006128493,2019,48800,157400,206200
71008106075,2019,45900,155600,201500
70926217154,2019,160000,95500,255500
71010313246,2019,57000,176100,233100
71007243224,2019,0,15000,15000
60802314190,2019,102900,278200,381100
81021304209,2019,43600,134600,178200
60812117245,2019,73200,192800,266000
71007228333,2019,101100,186900,288000
71027407123,2019,51000,187000,238000
71034102120,2019,48700,246400,295100
60803104045,2019,103200,192500,295700
71006209053,2019,71100,114900,186000
70920404038,2019,121600,144000,265600
70923168160,2019,6500,13500,20000
70816306067,2019,148000,332500,480500
70932205101,2019,68200,165100,233300
71001203026,2019,100,0,100
70922316132,2019,96200,266400,362600
70924201175,2019,1389000,2286000,3675000
70824311321,2019,14100,125300,139400
60902202063,2019,154000,272000,426000
71015305024,2019,0,0,0
60811409015,2019,78300,198100,276400
60811416010,2019,0,0,0
71034109241,2019,115000,0,115000
81032420226,2019,41400,120300,161700
70926114136,2019,76900,180700,257600
70836216064,2019,5500,95400,100900
60803106314,2019,103200,228100,331300
81028110188,2019,85100,140900,226000
60811104102,2019,105500,329600,435100
70923179282,2019,65500,0,65500
70833411039,2019,46200,221800,268000
81030213970,2019,306000,812000,1118000
60802307939,2019,0,5000,5000
70935114052,2019,48500,104000,152500
71035207119,2019,43900,221600,265500
70921312074,2019,81000,338500,419500
71031200977,2019,525000,791000,1316000
60801125019,2019,26800,126200,153000
80924426988,2019,400,1600,2000
70912411017,2019,0,0,0
80936407132,2019,72200,160000,232200
71003418128,2019,45800,157000,202800
70932114138,2019,187300,291000,478300
70926304315,2019,78200,143100,221300
70834426144,2019,23400,93400,116800
60812201262,2019,0,0,0
60812328701,2019,0,1000,1000
71007309018,2019,106700,181800,288500
70918410146,2019,149500,171300,320800
60802310023,2019,96400,0,96400
71015103246,2019,67300,125000,192300
70923166099,2019,72000,372400,444400
60904108110,2019,91500,260100,351600
71010316034,2019,48400,194200,242600
71009413122,2019,63200,148600,211800
70921313064,2019,130200,305700,435900
71001306101,2019,66700,233800,300500
70922423169,2019,151200,218300,369500
70921104041,2019,81900,152800,234700
70929217185,2019,91600,201600,293200
70901106166,2019,54500,137600,192100
81026355140,2019,4200,0,4200
60801316014,2019,24000,145300,169300
70901112056,2019,81500,222400,303900
71011404060,2019,91900,271000,362900
70813320127,2019,14600,114700,129300
70815308171,2019,1606000,8962000,10568000
70921301168,2019,119900,199200,319100
60801224019,2019,15900,161100,177000
70835315536,2019,51900,356300,408200
70828446025,2019,0,0,0
70919225172,2019,94000,252700,346700
80925413182,2019,61300,183200,244500
70815103034,2019,800,0,800
70921313030,2019,157300,213900,371200
80925412283,2019,66100,185000,251100
70912406042,2019,103800,198900,302700
70936408230,2019,61100,157700,218800
80924426748,2019,400,1600,2000
70931402021,2019,114900,190400,305300
80925125985,2019,800,1200,2000
71001313031,2019,71400,216200,287600
70920302034,2019,152100,433900,586000
70932117033,2019,174400,409500,583900
81033401085,2019,289500,803900,1093400
70924216041,2019,18000,397000,415000
70913430016,2019,20000,179400,199400
60801114202,2019,56800,134400,191200
70922346460,2019,0,27000,27000
70918223193,2019,204600,138600,343200
71012210119,2019,58500,203500,262000
70829108202,2019,97600,232400,330000
70922316124,2019,108900,419400,528300
71001301044,2019,0,0,0
80925304232,2019,73900,158900,232800
80925216081,2019,57600,122700,180300
80936205114,2019,62200,176500,238700
71020308055,2019,13900,138600,152500
71010411016,2019,56400,135300,191700
70825103016,2019,704000,441000,1145000
71030208279,2019,80900,269300,350200
70931209154,2019,74700,166000,240700
81026353136,2019,58900,280800,339700
70823208082,2019,123500,334400,457900
70836213507,2019,11600,117100,128700
70928219025,2019,99100,85800,184900
70828414048,2019,0,0,0
70929125031,2019,992000,10740000,11732000
60801117165,2019,66700,177500,244200
81033400912,2019,205000,934500,1139500
60904111147,2019,80000,175500,255500
71010315135,2019,48700,150500,199200
81034307068,2019,44100,120700,164800
71003107177,2019,53100,181600,234700
70931211018,2019,67500,275800,343300
80925303226,2019,145600,131400,277000
81031211072,2019,41900,99200,141100
80926108097,2019,50800,146700,197500
70923144061,2019,8000,7000,15000
60802417019,2019,70700,183200,253900
71006311189,2019,75600,164400,240000
70814101229,2019,116700,223100,339800
71007113170,2019,69500,256300,325800
81032305064,2019,68700,117800,186500
81032401119,2019,50200,153300,203500
71021203030,2019,61500,150400,211900
70922239011,2019,28700,147700,176400
70922301092,2019,141600,282200,423800
60801113220,2019,59500,133700,193200
60801108049,2019,65000,196000,261000
71006105045,2019,61400,124900,186300
70834214044,2019,34500,336500,371000
70928115059,2019,268000,3554000,3822000
70922319152,2019,145600,380800,526400
71009303050,2019,80000,295000,375000
70926113055,2019,81000,192800,273800
71012205110,2019,69500,259400,328900
71014216214,2019,7500,115300,122800
70835122725,2019,6500,76500,83000
71015111067,2019,45200,169800,215000
70826419454,2019,0,4000,4000
60802413314,2019,60800,159900,220700
70920404244,2019,143600,69100,212700
71015110267,2019,53600,179900,233500
71006131024,2019,60600,199400,260000
60804208028,2019,109900,210000,319900
70922212132,2019,198300,665700,864000
70919210032,2019,91500,134200,225700
70913350157,2019,0,8000,8000
81028108232,2019,56900,142100,199000
80924401104,2019,16500,170700,187200
81033301095,2019,42100,84400,126500
70929209067,2019,88800,212900,301700
70923169069,2019,6500,18500,25000
80925108212,2019,53600,116100,169700
80926307102,2019,67400,262200,329600
70829407109,2019,10000,0,10000
70914410083,2019,905000,489000,1394000
70922404292,2019,127800,314800,442600
70935205067,2019,37700,100900,138600
71007203153,2019,70800,274000,344800
80925309050,2019,62800,99700,162500
60905112152,2019,48000,135600,183600
80925303309,2019,56100,149800,205900
81034107690,2019,64300,161100,225400
60812105109,2019,74100,196500,270600
60811204150,2019,113900,252600,366500
60811103104,2019,107300,212400,319700
70823405141,2019,58000,244300,302300
70823113190,2019,89400,215700,305100
71007113203,2019,84100,257500,341600
80924420097,2019,8600,150000,158600
71006118098,2019,27400,178300,205700
71030201215,2019,303100,344900,648000
70929116189,2019,117700,183700,301400
70921419119,2019,131700,373300,505000
70923408293,2019,28800,189600,218400
70836302061,2019,64500,157000,221500
70826420930,2019,0,4000,4000
71030205085,2019,79100,130000,209100
60812330235,2019,0,5000,5000
71006134101,2019,65400,131300,196700
71010306259,2019,50500,179600,230100
70816308021,2019,195100,543300,738400
70923165918,2019,51300,219700,271000
71007243183,2019,0,15000,15000
71002417014,2019,95000,0,95000
70932207024,2019,14200,104200,118400
60801316329,2019,24000,129600,153600
81030301080,2019,0,0,0
70920309105,2019,155100,267800,422900
70920217697,2019,400,14600,15000
70828418115,2019,0,0,0
71011405117,2019,90800,272000,362800
70926407044,2019,80600,163400,244000
70921403154,2019,142900,334100,477000
60801109154,2019,66100,144900,211000
60906202043,2019,0,0,0
60812222127,2019,26200,175700,201900
71026202102,2019,494100,2500000,2994100
70929305229,2019,89000,294500,383500
80924410973,2019,400,1600,2000
81032403107,2019,44000,153200,197200
71001302117,2019,1500,0,1500
80925409107,2019,59900,131700,191600
70929104093,2019,96200,231800,328000
70816310026,2019,185200,433800,619000
70922313097,2019,117600,403000,520600
71011206086,2019,34200,237700,271900
70918213136,2019,68700,194200,262900
81028114148,2019,55800,172500,228300
70814201045,2019,110300,288300,398600
71005216033,2019,62500,188200,250700
60801102033,2019,69700,146100,215800
70923203354,2019,293000,917000,1210000
70913119272,2019,95700,217300,313000
70919107172,2019,69100,148000,217100
81028120567,2019,0,5000,5000
60811203079,2019,92600,197900,290500
71010403112,2019,55100,187800,242900
60801211074,2019,69800,173200,243000
70929310062,2019,92900,192100,285000
71010308015,2019,54800,120900,175700
70834210018,2019,76200,248800,325000
71010217076,2019,10600,115400,126000
71035117079,2019,68300,221700,290000
71009305030,2019,68800,139200,208000
70929209207,2019,78900,176300,255200
60802429030,2019,14600,93400,108000
71016106075,2019,63300,103000,166300
71012207083,2019,58400,221100,279500
71002312024,2019,11100,0,11100
60802102058,2019,68900,229200,298100
80936213026,2019,27300,65700,93000
71006417078,2019,60500,195500,256000
71011119221,2019,53400,283500,336900
80925110043,2019,57100,127100,184200
70913350777,2019,0,8000,8000
70923310018,2019,82000,234000,316000
70923122059,2019,92000,187700,279700
70814428277,2019,15200,179900,195100
80924445938,2019,400,1600,2000
70921205154,2019,73600,321400,395000
81034324046,2019,30000,107500,137500
70930413219,2019,67900,207100,275000
70826406211,2019,70700,177500,248200
81028119122,2019,8700,69300,78000
70922343010,2019,183200,515300,698500
70920420141,2019,123400,164300,287700
60801305190,2019,98200,112700,210900
70912404400,2019,134900,234300,369200
70926203145,2019,80000,264100,344100
71012217032,2019,67000,226800,293800
70929413064,2019,90500,310800,401300
60904101247,2019,82000,254800,336800
80926402267,2019,17000,180000,197000
81030310081,2019,59600,183700,243300
70919219042,2019,92000,241600,333600
70932416097,2019,95000,205000,300000
80926105233,2019,50800,142800,193600
70820118078,2019,100,0,100
80924101514,2019,19500,0,19500
60803108039,2019,100300,199200,299500
70923165893,2019,39600,199100,238700
71007316138,2019,39700,245900,285600
80924304093,2019,69200,235900,305100
70913119165,2019,137500,174500,312000
60812304107,2019,80800,205500,286300
70928109135,2019,109100,277600,386700
81021416096,2019,60000,129000,189000
80935108319,2019,537300,350900,888200
71005328143,2019,118200,335100,453300
70922206010,2019,88000,712000,800000
80924306031,2019,76900,225200,302100
80924403994,2019,400,1600,2000
71010212084,2019,58900,212400,271300
60903203028,2019,81400,188600,270000
71003111029,2019,20500,143500,164000
71002309055,2019,63300,291900,355200
70835317053,2019,0,0,0
70932411196,2019,74000,95800,169800
70813309014,2019,113100,316600,429700
70913347766,2019,2500,12500,15000
70823101062,2019,89400,232400,321800
71006434080,2019,0,0,0
81026352013,2019,44900,271900,316800
71009220098,2019,38000,144700,182700
70816403102,2019,175600,395800,571400
71006109253,2019,70400,83100,153500
70931208297,2019,87900,188800,276700
71014210125,2019,57500,217900,275400
70913326265,2019,26700,328300,355000
70920301242,2019,131000,251600,382600
81031218060,2019,38100,134600,172700
70821214099,2019,138900,341100,480000
81029404019,2019,75500,1000,76500
70822208017,2019,0,0,0
80924431747,2019,400,1600,2000
81032409022,2019,35800,132000,167800
71006129152,2019,53600,105400,159000
70923170850,2019,2100,400,2500
70929412024,2019,83100,197900,281000
70836411052,2019,61200,182400,243600
71009228034,2019,1136000,4998600,6134600
80936203209,2019,18000,115300,133300
71034101239,2019,67900,161500,229400
70930401123,2019,82500,171000,253500
70932412152,2019,74800,83300,158100
70919222053,2019,101300,353800,455100
81027105164,2019,36700,116000,152700
70823313097,2019,16300,127800,144100
81022301080,2019,0,0,0
70914305010,2019,0,0,0
71007215059,2019,159200,60100,219300
71035107046,2019,68200,265700,333900
70928206147,2019,89900,277100,367000
70922433340,2019,117700,110100,227800
70922302024,2019,96200,309100,405300
80925307038,2019,73300,99300,172600
60811202097,2019,95900,212500,308400
70930411205,2019,98600,203000,301600
70931411288,2019,77100,153300,230400
70928219223,2019,128000,286300,414300
80924435939,2019,400,1600,2000
81035111070,2019,100,0,100
71007316196,2019,36200,341300,377500
60902200934,2019,0,0,0
71004313260,2019,58500,168600,227100
71015114061,2019,43800,142300,186100
80925113930,2019,800,1200,2000
70919408413,2019,112000,210200,322200
81026360454,2019,100,0,100
70821110065,2019,96600,346100,442700
60801313135,2019,69500,268500,338000
70814426148,2019,87700,267000,354700
70935203011,2019,0,0,0
70921411123,2019,142900,338300,481200
71005405131,2019,41800,119000,160800
71015203244,2019,49600,175300,224900
70826315016,2019,36400,218600,255000
60811402069,2019,76300,229800,306100
70923203271,2019,93500,846600,940100
60812329296,2019,13500,156600,170100
60812113087,2019,75800,203300,279100
70821207078,2019,126000,306400,432400
81034118077,2019,66800,267400,334200
81026206088,2019,100,0,100
70834308459,2019,125000,348300,473300
70813110221,2019,124600,222400,347000
70923143451,2019,44900,352900,397800
70814428318,2019,15200,219100,234300
70825202214,2019,220000,0,220000
70813320474,2019,14600,103100,117700
80935104200,2019,68100,282600,350700
80925407119,2019,51600,206400,258000
70823407254,2019,83900,343900,427800
70826420055,2019,0,4000,4000
60811116222,2019,18800,215700,234500
71015206206,2019,81700,367100,448800
70828432032,2019,0,0,0
70823104983,2019,0,0,0
71003106187,2019,53100,159400,212500
81015104285,2019,56700,163000,219700
70929422015,2019,192800,295200,488000
71034107154,2019,0,0,0
71004302510,2019,63400,103500,166900
70834206083,2019,82100,229900,312000
71001403056,2019,0,0,0
81027109059,2019,36700,113400,150100
70814419317,2019,15200,175800,191000
70823109016,2019,20700,126900,147600
60802103121,2019,77300,201900,279200
71006124110,2019,0,0,0
71009404064,2019,63300,115800,179100
60812119150,2019,20700,174500,195200
81031209267,2019,63700,112900,176600
70914418186,2019,503000,276000,779000
70929109118,2019,110000,326600,436600
70835203301,2019,141000,320300,461300
70926218285,2019,0,0,0
70932415122,2019,53000,137000,190000
70913201037,2019,598500,312200,910700
81022306048,2019,142000,709000,851000
70920218588,2019,400,14600,15000
80925207155,2019,53100,139500,192600
70826311056,2019,104000,464700,568700
71006101027,2019,46900,128100,175000
71006215026,2019,334000,1000,335000
80924445079,2019,13600,262800,276400
71010204023,2019,56100,162300,218400
60812108210,2019,78500,183700,262200
70919113153,2019,1216000,17054000,18270000
70918206066,2019,64300,282200,346500
70913129023,2019,26600,195200,221800
70918302137,2019,78500,103200,181700
60801304019,2019,72200,143200,215400
71012207091,2019,61900,194200,256100
70824204386,2019,96900,133800,230700
70921219121,2019,151600,391600,543200
70833303038,2019,145000,478200,623200
81034412221,2019,72800,188200,261000
70929123316,2019,15000,226500,241500
70927107130,2019,31300,269000,300300
70836207055,2019,33100,153900,187000
70918306197,2019,85300,131300,216600
81028119875,2019,10100,91800,101900
70931208271,2019,77000,254500,331500
60906106071,2019,67600,152000,219600
70920308123,2019,103700,168200,271900
60801201158,2019,72200,182000,254200
70921401059,2019,123800,293800,417600
70923409176,2019,103400,464600,568000
70922329119,2019,183200,309500,492700
70814415133,2019,0,0,0
70929122045,2019,110200,129400,239600
71010208132,2019,53200,165500,218700
70928112071,2019,128000,325800,453800
81028108208,2019,55600,166900,222500
81031204184,2019,39800,183600,223400
70836107198,2019,70800,154500,225300
60904111155,2019,79700,196300,276000
70926304159,2019,93600,243500,337100
71006119161,2019,55100,204400,259500
70826312161,2019,70400,260700,331100
70914409086,2019,0,0,0
71003305052,2019,0,0,0
70919228738,2019,400,2600,3000
70929113127,2019,88400,177100,265500
70834204011,2019,86000,229000,315000
70922408161,2019,44000,318000,362000
71002307067,2019,53600,233200,286800
70929105273,2019,103600,184700,288300
71005414207,2019,48000,120500,168500
81015108055,2019,58100,189900,248000
71015405171,2019,54100,156500,210600
71003419069,2019,44600,203500,248100
70923412426,2019,1700,16300,18000
70929216038,2019,87900,263400,351300
71009209125,2019,50800,164700,215500
70923125194,2019,140400,460300,600700
60811204051,2019,103400,204900,308300
70836208102,2019,73700,187600,261300
60812121246,2019,81700,224800,306500
70922435198,2019,136300,332400,468700
70922336031,2019,145800,422400,568200
70921416016,2019,67600,383300,450900
71011115120,2019,71900,246900,318800
70921223015,2019,136900,340900,477800
81031213234,2019,38500,76500,115000
71007115168,2019,76600,213000,289600
70829108278,2019,79700,255900,335600
60904101289,2019,79900,182900,262800
70923127182,2019,193200,80400,273600
70822208025,2019,0,0,0
81032312069,2019,189000,1501000,1690000
80924420980,2019,400,1600,2000
70901106116,2019,53000,186000,239000
70922424216,2019,112000,283000,395000
70923318111,2019,109000,331900,440900
71027405044,2019,51000,215300,266300
80926103063,2019,58000,81500,139500
70924218112,2019,51300,673700,725000
60801316155,2019,24000,143000,167000
71014108156,2019,10700,166500,177200
71019411116,2019,9000,68100,77100
71026201047,2019,0,0,0
80924410824,2019,400,1600,2000
81031218086,2019,38100,100700,138800
71007302020,2019,103300,301700,405000
60801301023,2019,72800,150800,223600
71015111108,2019,44000,190700,234700
70912438037,2019,9000,91300,100300
70918320410,2019,20500,133900,154400
71035105024,2019,0,0,0
60904110149,2019,95400,180300,275700
70922332055,2019,183200,551800,735000
70922403096,2019,152300,100500,252800
70822402015,2019,736000,0,736000
71009405103,2019,63300,97700,161000
71009400806,2019,0,0,0
70926401129,2019,46800,107300,154100
70922314087,2019,113300,319200,432500
70913108499,2019,57000,306000,363000
70836208277,2019,0,0,0
70923413383,2019,2300,24700,27000
70922226034,2019,263300,531900,795200
60903207286,2019,0,0,0
80936107039,2019,13800,93100,106900
70922228048,2019,517000,449000,966000
70923170587,2019,2100,400,2500
70918319728,2019,20500,101500,122000
71014215604,2019,7800,91700,99500
70913323352,2019,108800,480300,589100
71014213319,2019,60300,157600,217900
60812407183,2019,88300,193100,281400
70901103112,2019,51000,111900,162900
71007223276,2019,94500,288000,382500
70824309128,2019,14100,148000,162100
70828310022,2019,77000,36000,113000
81033304049,2019,44100,121900,166000
60812110116,2019,78200,167100,245300
60802304159,2019,96300,237100,333400
70923406106,2019,2672000,1239000,3911000
71006311212,2019,77400,218200,295600
70919311012,2019,97400,234100,331500
70823302058,2019,209000,203000,412000
71011305119,2019,69600,179700,249300
71021202058,2019,59100,133200,192300
81032419188,2019,18000,109100,127100
71004316165,2019,59600,132900,192500
70918415162,2019,10500,100900,111400
70914437277,2019,1100,5900,7000
71006305265,2019,54200,219400,273600
71034102328,2019,49100,219500,268600
70928213077,2019,98200,324300,422500
80924101150,2019,82000,234900,316900
81016206246,2019,0,0,0
81023207419,2019,33600,104000,137600
60803105390,2019,96700,223400,320100
70816317080,2019,153500,687300,840800
80936401241,2019,67700,140100,207800
80924410816,2019,400,1600,2000
70928110083,2019,109100,450400,559500
70917101150,2019,103000,522200,625200
70923153939,2019,1300,23700,25000
70836313258,2019,15700,172700,188400
71005330023,2019,98100,287800,385900
81031205140,2019,33200,101800,135000
70825108024,2019,1309000,0,1309000
70929112054,2019,102900,195700,298600
70921113232,2019,157000,414200,571200
71015403109,2019,50300,170100,220400
70921403386,2019,142900,361300,504200
70823212075,2019,87600,155800,243400
70912405234,2019,100400,294200,394600
70822104083,2019,0,0,0
71015211304,2019,0,0,0
81028110120,2019,55800,150800,206600
70932420197,2019,90400,189600,280000
70923224102,2019,86000,303100,389100
71015205068,2019,50400,164300,214700
71021101094,2019,85000,338400,423400
71006317038,2019,251800,36800,288600
70828427067,2019,0,0,0
70929108136,2019,120600,218600,339200
71006116183,2019,43600,248700,292300
71034101289,2019,56300,188700,245000
81021413117,2019,52600,137700,190300
80926306104,2019,66900,214200,281100
81015103112,2019,61900,178300,240200
81022306022,2019,138000,652000,790000
71006210084,2019,69200,164700,233900
70826405122,2019,75200,159700,234900
71006305471,2019,59000,170000,229000
71009201121,2019,50800,144500,195300
70932405107,2019,76700,109100,185800
81015101017,2019,65000,0,65000
71007202113,2019,94600,382500,477100
81023309059,2019,35600,98400,134000
71034103433,2019,70900,199100,270000
70823111029,2019,89400,176900,266300
70823306026,2019,80100,186800,266900
70824211034,2019,112100,277800,389900
80924416971,2019,400,1600,2000
70923140788,2019,1500,13500,15000
81034203076,2019,69700,153300,223000
71009204183,2019,47900,123300,171200
70835115043,2019,14200,125600,139800
71007110085,2019,84900,264900,349800
60901201256,2019,63100,153200,216300
70921311092,2019,85500,223100,308600
71003303171,2019,52000,175400,227400
70923156470,2019,5000,10000,15000
80924432844,2019,400,1600,2000
71006305504,2019,57600,218100,275700
70907301116,2019,154500,0,154500
71016408108,2019,97200,227100,324300
60801113303,2019,60000,30000,90000
80926302110,2019,67300,162100,229400
60901204036,2019,62200,160300,222500
70813329103,2019,18600,164400,183000
71011212075,2019,50600,208300,258900
70932202181,2019,110700,298900,409600
70834214268,2019,27000,267000,294000
70913403154,2019,75300,262000,337300
70913410109,2019,70200,80000,150200
70922441054,2019,13200,219100,232300
60802402177,2019,67100,172900,240000
70920218249,2019,400,14600,15000
70823121143,2019,20000,103200,123200
60812110108,2019,78200,172100,250300
80925308276,2019,78500,103500,182000
70914437235,2019,1100,5900,7000
60801415064,2019,75600,216200,291800
70922227040,2019,213000,543000,756000
81015108229,2019,57800,197100,254900
71006126067,2019,63000,248000,311000
80936406118,2019,73600,225000,298600
81027107178,2019,36700,110300,147000
81028119362,2019,10800,100000,110800
70829105224,2019,47900,290100,338000
71006431060,2019,93500,238400,331900
71006416088,2019,52300,149900,202200
70923173341,2019,3300,5900,9200
70929212185,2019,73700,195600,269300
81031219109,2019,38500,128400,166900
70834425013,2019,70100,359900,430000
80924423926,2019,400,1600,2000
71010409037,2019,59000,161300,220300
70829419120,2019,15200,0,15200
81016401987,2019,0,0,0
70928102345,2019,120200,299800,420000
70935202071,2019,43100,96400,139500
70913347641,2019,2500,12500,15000
70929123704,2019,0,1000,1000
60801201182,2019,66700,175200,241900
71007303268,2019,120300,288100,408400
71011205129,2019,33800,218300,252100
70823118281,2019,12800,95100,107900
70824104023,2019,207100,365300,572400
70922227024,2019,218900,664500,883400
70922414209,2019,94200,355400,449600
71014214094,2019,8100,113800,121900
81034111039,2019,61600,175300,236900
60802418249,2019,58800,149500,208300
70923174795,2019,3300,11700,15000
80924421938,2019,400,1600,2000
60802111067,2019,86200,198300,284500
70920217449,2019,400,14600,15000
81030315114,2019,56400,127000,183400
70919224158,2019,96800,148100,244900
70821206070,2019,110000,385000,495000
71009212110,2019,65600,117300,182900
71015301030,2019,114000,195000,309000
70928107329,2019,107000,256800,363800
71004302247,2019,73600,111400,185000
80924419107,2019,8600,148400,157000
70836208128,2019,73700,239500,313200
70929410135,2019,87300,241500,328800
70815302024,2019,517000,3023000,3540000
70923101037,2019,292000,613000,905000
70919223019,2019,123200,173000,296200
81031224223,2019,46700,139500,186200
70923202215,2019,64000,402000,466000
71005227139,2019,57600,150600,208200
70936304066,2019,65000,126600,191600
81034109159,2019,63600,171200,234800
70929111296,2019,99000,216700,315700
70822110147,2019,58600,166000,224600
80924309019,2019,71400,327500,398900
70931415305,2019,68600,144800,213400
70824409043,2019,110800,214200,325000
60901102074,2019,0,0,0
70918416376,2019,9500,33800,43300
70922221167,2019,168200,326100,494300
70922117019,2019,162100,402800,564900
70824206176,2019,105900,245500,351400
70930107036,2019,1410000,3665000,5075000
70926412233,2019,50500,135500,186000
60812117138,2019,0,0,0
71005323078,2019,105800,278700,384500
70928111130,2019,117900,307100,425000
70929205156,2019,83800,218600,302400
70932208113,2019,14200,115500,129700
60812318025,2019,85200,195300,280500
60812103088,2019,84700,221300,306000
70919110092,2019,108500,145900,254400
70929124504,2019,0,10000,10000
70813319146,2019,15800,117900,133700
80924431862,2019,400,1600,2000
71007222236,2019,0,0,0
71005318045,2019,112700,162300,275000
60801218161,2019,65800,155400,221200
71004405190,2019,47000,159700,206700
70932210085,2019,22600,90400,113000
